IMDB_rating,IMDB_title,IMDB_titleID,IMDB_title_name
"7.9 based on 8,100 user ratings",Berserk: The Golden Age Arc III - The Advent,/title/tt2358913/, Berserk: The Golden Age Arc III - The Advent (2013) 
"7.4 based on 1,561 user ratings",Inuyasha the Movie - L'isola del fuoco scarlatto,/title/tt0473658/," Inuyasha the Movie 4: Fire on the Mystic Island (2004) aka ""Inuyasha the Movie - L'isola del fuoco scarlatto"" "
"7.7 based on 1,940 user ratings",Inuyasha the Movie - La spada del dominatore del mondo,/title/tt0396659/," InuYasha the Movie 3: Swords of an Honorable Ruler (2003) aka ""Inuyasha the Movie - La spada del dominatore del mondo"" "
"7.5 based on 1,856 user ratings",InuYasha: The Movie 2: The Castle Beyond the Looking Glass,/title/tt0366621/, InuYasha the Movie 2: The Castle Beyond the Looking Glass (2002) 
5.2 based on 27 user ratings,Khoon Khoon,/title/tt0230412/, Khoon Khoon (1973) 
5.5 based on 132 user ratings,Mujrim,/title/tt0097926/, Mujrim (I) (1989) 
"7.3 based on 4,114 user ratings",Naruto Shippuden : Blood Prison,/title/tt1999167/, Gekijouban Naruto: Buraddo purizun (2011) 
"7.2 based on 2,855 user ratings",Naruto Shippûden the Movie: The Will of Fire,/title/tt1481363/, Gekijô-ban Naruto Shippûden: Hi no ishi wo tsugu mono (2009) 
"7.0 based on 2,694 user ratings",Naruto Shippuden: The Movie: The Lost Tower,/title/tt1703048/, Gekijouban Naruto Shippuuden: Za rosuto tawâ (2010) 
"6.6 based on 3,455 user ratings",Naruto the Movie 2: Legend of the Stone of Gelel,/title/tt0791188/," Gekijô-ban Naruto: Daigekitotsu! Maboroshi no chitei iseki dattebayo! (2005) aka ""Naruto the Movie 2: Legend of the Stone of Gelel"" "
"6.5 based on 3,159 user ratings",Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,/title/tt1071815/," Gekijô-ban Naruto: Daikôfun! Mikazukijima no animaru panikku dattebayo! (2006) aka ""Naruto the Movie 3: Guardians of the Crescent Moon Kingdom"" "
"6.7 based on 5,365 user ratings",Naruto the Movie: Ninja Clash in the Land of Snow,/title/tt0476680/, Naruto the Movie: Ninja Clash in the Land of Snow (2004) 
5.0 based on 654 user ratings,Offline - Das leben ist kein bonuslevel,/title/tt5351044/, Offline - Das Leben ist kein Bonuslevel (2016) 
6.7 based on 520 user ratings,Pulang,/title/tt8595708/, Pulang (2018) 
"7.2 based on 30,687 user ratings",The Siege of Jadotville,/title/tt3922798/, The Siege of Jadotville (2016) 
"5.2 based on 8,748 user ratings",Kung Fu Yoga,/title/tt4217392/, Kung Fu Yoga (2017) 
"8.4 based on 1,638 user ratings",Nowhere Man,/title/tt0112104/, Nowhere Man (1995) (TV Series) 
"5.7 based on 15,509 user ratings",Security,/title/tt3501112/, Security (I) (2017) 
"6.2 based on 6,414 user ratings",Dragon Tiger Gate,/title/tt0482930/," Lung foo moon (2006) aka ""Dragon Tiger Gate"" "
"3.3 based on 1,565 user ratings",Incoming,/title/tt6678874/, Incoming (2018) 
"7.8 based on 504,271 user ratings",The Hateful Eight,/title/tt3460252/, The Hateful Eight (2015) 
"6.7 based on 14,281 user ratings",Daybreak,/title/tt8755226/, Daybreak (I) (2019) (TV Series) 
Not Found,Baahubali: The Beginning (English Version),Not Found,Not Found
"5.0 based on 16,214 user ratings",American Heist,/title/tt2923316/, American Heist (2014) 
"6.5 based on 6,463 user ratings",Master Z: The Ip Man Legacy,/title/tt7262882/, Master Z: The Ip Man Legacy (2018) 
"4.6 based on 2,140 user ratings",Scorpion King 5: Book of Souls,/title/tt7338690/, The Scorpion King: Book of Souls (2018) 
"5.6 based on 7,927 user ratings",Hunter's Prayer,/title/tt2674358/, The Hunter's Prayer (2017) 
"5.6 based on 18,335 user ratings",Tracers,/title/tt2401097/, Tracers (2015) 
"6.4 based on 41,158 user ratings",Free Fire,/title/tt4158096/, Free Fire (2016) 
"6.4 based on 17,091 user ratings",Wheelman,/title/tt5723286/, Wheelman (2017) 
"5.2 based on 3,325 user ratings",Death Race: Beyond Anarchy,/title/tt3807900/," Death Race 4: Beyond Anarchy (2018) (Video) aka ""Death Race: Beyond Anarchy"" "
"7.3 based on 509,928 user ratings",Men in Black,/title/tt0119654/, Men in Black (1997) 
"6.0 based on 3,769 user ratings",Illang: The Wolf Brigade,/title/tt3967878/," Inrang (2018) aka ""Illang: The Wolf Brigade"" "
5.2 based on 579 user ratings,S Storm,/title/tt5998744/, S Storm (2016) 
"7.0 based on 20,298 user ratings",The Night Comes for Us,/title/tt6116856/, The Night Comes for Us (2018) 
Not Found,Tatu,/name/nm1287621/," Lena Katina (Actress, You and I (2011)) aka ""Tatu"" "
"4.9 based on 4,238 user ratings",Baadshaho,/title/tt4906960/, Baadshaho (2017) 
5.3 based on 525 user ratings,Sardaarji 2,/title/tt5701172/, Sardaarji 2 (2016) 
4.5 based on 295 user ratings,Tamanchey,/title/tt2317135/, Tamanchey: Pyar Mein Dil Pe Maar De Goli (2014) 
5.3 based on 679 user ratings,Veerappan,/title/tt5632164/, Veerappan (2016) 
"7.6 based on 10,347 user ratings",Berserk: The Golden Age Arc I - The Egg of the King,/title/tt2210479/, Berserk: The Golden Age Arc I - The Egg of the King (2012) 
Not Found,Bleach The Movie: Fade to Black,Not Found,Not Found
"7.4 based on 2,081 user ratings",Bleach the Movie: Hell Verse,/title/tt1785394/," Gekijouban Bleach: Jigokuhen (2010) aka ""Bleach the Movie: Hell Verse"" "
"7.0 based on 3,617 user ratings",Naruto Shippûden the Movie: Bonds,/title/tt1160524/," Gekijô ban Naruto: Shippûden - Kizuna (2008) aka ""Naruto Shippûden The Movie: Bonds"" "
"6.9 based on 3,010 user ratings",Naruto Shippuden: The Movie,/title/tt0988982/," Gekijô-ban Naruto shippûden (2007) aka ""Naruto Shippuden: The Movie"" "
"6.9 based on 236,952 user ratings",Bad Boys,/title/tt0112442/, Bad Boys (1995) 
"6.6 based on 228,940 user ratings",Bad Boys II,/title/tt0172156/, Bad Boys II (2003) 
"4.8 based on 52,969 user ratings",Charlie's Angels,/title/tt5033998/, Charlie's Angels (2019) 
"4.9 based on 120,005 user ratings",Charlie's Angels: Full Throttle,/title/tt0305357/, Charlie's Angels: Full Throttle (2003) 
"5.6 based on 31,742 user ratings",Exit Wounds,/title/tt0242445/, Exit Wounds (2001) 
"6.2 based on 339,187 user ratings",Men in Black II,/title/tt0120912/, Men in Black II (2002) 
"6.9 based on 316,930 user ratings",Ocean's Thirteen,/title/tt0496806/, Ocean's Thirteen (2007) 
"6.5 based on 353,906 user ratings",Ocean's Twelve,/title/tt0349903/, Ocean's Twelve (2004) 
"8.0 based on 734,965 user ratings",Sin City,/title/tt0401792/, Sin City (2005) 
"6.3 based on 109,048 user ratings",Supergirl,/title/tt4016454/, Supergirl (2015) (TV Series) 
"6.0 based on 269,178 user ratings",Superman Returns,/title/tt0348150/, Superman Returns (2006) 
"5.6 based on 120,068 user ratings",The Bounty Hunter,/title/tt1038919/, The Bounty Hunter (I) (2010) 
"7.2 based on 482,622 user ratings",Troy,/title/tt0332452/, Troy (2004) 
5.9 based on 91 user ratings,25 Kille,/title/tt5743858/, 25 Kille (2016) 
"5.0 based on 3,895 user ratings",Anjaan,/title/tt3563156/, Anjaan (2014) 
"6.5 based on 8,868 user ratings",Jagga Jasoos,/title/tt4129428/," Detective Jagga (2017) aka ""Jagga Jasoos"" "
"7.6 based on 29,415 user ratings",Jodhaa Akbar,/title/tt0449994/, Jodhaa Akbar (2008) 
5.4 based on 272 user ratings,Kisaan,/title/tt1372266/, Kisaan (2009) 
"7.2 based on 3,645 user ratings",Mountain,/title/tt6203570/, Mountain (I) (2017) 
4.9 based on 975 user ratings,Mugamoodi,/title/tt2367996/, Mugamoodi (2012) 
6.4 based on 260 user ratings,Muran,/title/tt2053397/, Muran (2011) 
6.5 based on 927 user ratings,Naan Sigappu Manithan,/title/tt3569788/, Naan Sigappu Manithan (2014) 
6.1 based on 76 user ratings,Needhi Singh,/title/tt5026484/, Needhi Singh (2016) 
"6.0 based on 14,589 user ratings",Phantom,/title/tt0092240/," The Wraith (1986) aka ""Phantom"" "
"7.1 based on 34,243 user ratings",Race,/title/tt3499096/, Race (I) (2016) 
"5.3 based on 14,998 user ratings",Race 2,/title/tt1375789/, Race 2 (2013) 
"6.1 based on 1,734 user ratings",Thaandavam,/title/tt2271641/, Thaandavam (2012) 
Not Found,Tiger,/name/nm0558726/," Thom Mathews (Actor, The Return of the Living Dead (1985)) nickname ""Tiger"" "
"8.2 based on 1,016,765 user ratings",V for Vendetta,/title/tt0434409/, V for Vendetta (2005) 
"5.9 based on 2,263 user ratings",Vettai,/title/tt1956697/, Vettai (2012) 
"7.3 based on 6,701 user ratings",April and the Extraordinary World,/title/tt3422078/, April and the Extraordinary World (2015) 
"6.6 based on 1,369 user ratings",Phantom Boy,/title/tt1856057/, Phantom Boy (2015) 
"6.9 based on 57,745 user ratings",Outlaw King,/title/tt6679794/, Outlaw King (2018) 
"6.1 based on 34,318 user ratings",Hit & Run,/title/tt2097307/," Hit and Run (I) (2012) aka ""Hit & Run"" "
"4.4 based on 1,699 user ratings",Paradise Beach,/title/tt7511008/, Paradise Beach (2019) 
"7.1 based on 20,148 user ratings",Shadow,/title/tt0084777/," Tenebrae (1982) aka ""Shadow"" "
"7.9 based on 632,915 user ratings",District 9,/title/tt1136608/, District 9 (2009) 
"6.4 based on 3,560 user ratings",The World Is Yours,/title/tt6892462/, The World Is Yours (2018) 
"6.2 based on 57,311 user ratings",Takers,/title/tt1135084/, Takers (2010) 
"5.9 based on 16,221 user ratings",The Accidental Spy,/title/tt0271946/," Dak mo mai sing (2001) aka ""The Accidental Spy - vahingossa vakoojaksi"" "
"6.7 based on 1,534 user ratings",Brotherhood of Blades II: The Infernal Battlefield,/title/tt7055592/," Brotherhood of Blades 2 (2017) aka ""Brotherhood of Blades II: The Infernal Battlefield"" "
"7.0 based on 40,228 user ratings",Defiance,/title/tt2189221/, Defiance (2013) (TV Series) 
"6.7 based on 5,847 user ratings",Operation Red Sea,/title/tt6878882/, Operation Red Sea (2018) 
4.3 based on 249 user ratings,Pranaam,/title/tt7228072/, Pranaam (2019) 
"5.3 based on 29,058 user ratings",Popeye,/title/tt0081353/, Popeye (1980) 
"5.2 based on 9,935 user ratings",Bushwick,/title/tt4720702/, Bushwick (2017) 
"7.6 based on 225,627 user ratings",End of Watch,/title/tt1855199/, End of Watch (2012) 
"6.7 based on 23,475 user ratings",Hamburger Hill,/title/tt0093137/, Hamburger Hill (1987) 
"6.0 based on 117,578 user ratings",The Time Machine,/title/tt0268695/, The Time Machine (2002) 
7.4 based on 563 user ratings,Girls und Panzer der Film,/title/tt5284414/, Girls und Panzer der Film (2015) 
"6.7 based on 59,028 user ratings",K-19: The Widowmaker,/title/tt0267626/, K-19: The Widowmaker (2002) 
"8.5 based on 298,092 user ratings",Once Upon a Time in the West,/title/tt0064116/, Once Upon a Time in the West (1968) 
"5.9 based on 77,155 user ratings",World Trade Center,/title/tt0469641/, World Trade Center (2006) 
"6.7 based on 2,339 user ratings",The Prison,/title/tt0109053/," Against the Wall (1994) (TV Movie) aka ""The Prison"" "
"7.8 based on 562,576 user ratings",Drive,/title/tt0780504/, Drive (I) (2011) 
"5.0 based on 8,107 user ratings",Iron Sky: The Coming Race,/title/tt3038708/, Iron Sky: The Coming Race (2019) 
"8.4 based on 57,206 user ratings",Narcos: Mexico,/title/tt8714904/, Narcos: Mexico (2018) (TV Series) 
"7.1 based on 131,972 user ratings",9,/title/tt0472033/, 9 (I) (2009) 
6.2 based on 243 user ratings,Guna 369,/title/tt10638296/, Guna 369 (2019) 
"6.3 based on 4,017 user ratings",The Crew,/title/tt4428728/, The Crew (2015) 
"3.0 based on 3,730 user ratings",A Flying Jatt,/title/tt5235880/, A Flying Jatt (2016) 
"6.8 based on 71,319 user ratings",Hickok,/title/tt0975645/, Hitchcock (2012) 
"5.8 based on 1,594 user ratings",BuyBust,/title/tt5938084/, BuyBust (2018) 
"5.5 based on 1,374 user ratings",Submission,/title/tt5625066/, Submission (2016) (TV Series) 
"6.6 based on 3,716 user ratings",Bon Cop Bad Cop 2,/title/tt4738174/, Bon Cop Bad Cop 2 (2017) 
"5.9 based on 19,854 user ratings",True Memoirs of an International Assassin,/title/tt1542768/, True Memoirs of an International Assassin (2016) 
"8.1 based on 44,453 user ratings",The Killer,/title/tt0062229/," Le Samouraï (1967) aka ""The killer"" "
"6.6 based on 125,501 user ratings",16 Blocks,/title/tt0450232/, 16 Blocks (2006) 
"5.9 based on 2,574 user ratings",Cleopatra Jones,/title/tt0069890/, Cleopatra Jones (1973) 
"4.6 based on 11,186 user ratings",Code Name: The Cleaner,/title/tt0462229/, Code Name: The Cleaner (2007) 
"7.7 based on 95,069 user ratings",Enter the Dragon,/title/tt0070034/, Enter the Dragon (1973) 
"6.4 based on 50,034 user ratings",Executive Decision,/title/tt0116253/, Executive Decision (1996) 
"7.6 based on 44,719 user ratings",Forbidden Planet,/title/tt0049223/, Forbidden Planet (1956) 
"4.4 based on 3,572 user ratings",King's Ransom,/title/tt0388183/, King's Ransom (2005) 
"8.3 based on 81,132 user ratings",Legion,/title/tt5114356/, Legion (2017) (TV Series) 
"6.8 based on 51,064 user ratings",Logan's Run,/title/tt0074812/, Logan's Run (1976) 
"6.2 based on 27,263 user ratings",Money Talks,/title/tt0119695/, Money Talks (1997) 
"7.1 based on 24,264 user ratings",Mutiny on the Bounty,/title/tt0086993/," The Bounty (1984) aka ""Mutiny on the Bounty"" "
"6.2 based on 43,954 user ratings",National Lampoon's Loaded Weapon 1,/title/tt0107659/," Loaded Weapon 1 (1993) aka ""National Lampoon's Loaded Weapon 1"" "
"7.7 based on 507,711 user ratings",Ocean's Eleven,/title/tt0240772/, Ocean's Eleven (2001) 
"7.1 based on 10,484 user ratings",Paid in Full,/title/tt0259484/, Paid in Full (2002) 
"6.8 based on 38,394 user ratings",Rumble in the Bronx,/title/tt0113326/, Rumble in the Bronx (1995) 
"6.2 based on 492,583 user ratings",Spider-Man 3,/title/tt0413300/, Spider-Man 3 (2007) 
"5.1 based on 6,089 user ratings",Superfly,/title/tt7690670/, SuperFly (2018) 
"6.7 based on 21,103 user ratings",The Great Raid,/title/tt0326905/, The Great Raid (2005) 
"7.0 based on 91,749 user ratings",The Last Boy Scout,/title/tt0102266/, The Last Boy Scout (1991) 
"8.7 based on 1,645,813 user ratings",The Matrix,/title/tt0133093/, The Matrix (1999) 
"7.2 based on 508,677 user ratings",The Matrix Reloaded,/title/tt0234215/, The Matrix Reloaded (2003) 
"6.8 based on 441,917 user ratings",The Matrix Revolutions,/title/tt0242653/, The Matrix Revolutions (2003) 
"5.4 based on 78,417 user ratings",The Tuxedo,/title/tt0290095/, The Tuxedo (2002) 
"6.6 based on 143,878 user ratings",Vantage Point,/title/tt0443274/, Vantage Point (2008) 
"8.1 based on 73,027 user ratings",A Wednesday,/title/tt1280558/, A Wednesday (2008) 
"6.8 based on 1,371 user ratings",Arjun: The Warrior Prince,/title/tt2404027/, Arjun: The Warrior Prince (2012) 
"1.7 based on 7,764 user ratings",Himmatwala,/title/tt2344678/, Himmatwala (2013) 
"8.2 based on 32,675 user ratings",Paan Singh Tomar,/title/tt1620933/, Paan Singh Tomar (2012) 
4.5 based on 22 user ratings,Bandie,/title/tt1219315/, Bandie (1978) 
2.1 based on 196 user ratings,Hajwala: The Missing Engine,/title/tt6200274/," Hajwala (2016) aka ""Hajwala: The Missing Engine"" "
4.6 based on 75 user ratings,Romeo Ranjha,/title/tt3607226/, Romeo Ranjha (2014) 
"4.9 based on 2,835 user ratings",Savage Dog,/title/tt5851014/, Savage Dog (2017) 
5.3 based on 94 user ratings,The Bittersweet,/title/tt8411990/, The Bittersweet (2017) 
"6.5 based on 4,089 user ratings",The Truth,/title/tt8323120/, The Truth (2019) 
"5.2 based on 2,033 user ratings",Undercover Grandpa,/title/tt3891538/, Undercover Grandpa (2017) 
5.5 based on 459 user ratings,Waarrior Savitri,/title/tt4642936/, Warrior Savitri (2016) 
Not Found,Young Tiger,/name/nm1694524/," N.T. Rama Rao Jr. (Actor, Nannaku Prematho (2016)) aka ""Young Tiger N.T.R."" nickname ""Young Tiger"" "
6.1 based on 325 user ratings,Gatao 2: Rise of the King,/title/tt8324576/," Jiao tou 2: Wang zhe zai qi (2018) aka ""Gatao 2: Rise of the King"" "
"6.7 based on 2,589 user ratings",Lion's Heart,/title/tt2948472/," Corazón de León (2013) aka ""Lion's Heart"" "
4.4 based on 105 user ratings,Regatta,/title/tt5888866/, Regatta (2015) 
"8.1 based on 47,828 user ratings",Manhunt,/title/tt5618256/, Manhunt (II) (2017) (TV Series) 
5.4 based on 985 user ratings,C Kkompany,/title/tt1170399/, C Kkompany (2008) 
5.1 based on 945 user ratings,Krishna Cottage,/title/tt0408976/, Krishna Cottage (2004) 
"5.6 based on 3,689 user ratings",Rangoon,/title/tt4909752/, Rangoon (II) (2017) 
"5.7 based on 39,506 user ratings",The Do-Over,/title/tt4769836/, The Do-Over (2016) 
"6.3 based on 3,130 user ratings",Rampant,/title/tt6927152/, Rampant (2018) 
"6.8 based on 39,597 user ratings",Raees,/title/tt3405236/, Raees (2017) 
"5.2 based on 17,966 user ratings",Rim of the World,/title/tt8179388/, Rim of the World (2019) 
"6.2 based on 3,233 user ratings",Arès,/title/tt4216902/, Arès (2016) 
"7.4 based on 5,927 user ratings",The Man Who Feels No Pain,/title/tt8055888/," Mard Ko Dard Nahin Hota (2018) aka ""The Man Who Feels No Pain"" "
"6.6 based on 252,762 user ratings",John Carter,/title/tt0401729/, John Carter (2012) 
"6.5 based on 254,036 user ratings",Olympus Has Fallen,/title/tt2302755/, Olympus Has Fallen (2013) 
"5.4 based on 1,215 user ratings",Jailbreak,/title/tt5741304/, Jailbreak (2017) 
"6.7 based on 6,813 user ratings",BLAME!,/title/tt6574146/, Blame! (2017) 
Not Found,Maria,/name/nm0002127/," Mariska Hargitay (Actress, Law & Order: Special Victims Unit (1999)) nickname ""Maria"" "
"7.4 based on 521,472 user ratings",Limitless,/title/tt1219289/, Limitless (I) (2011) 
"3.4 based on 1,051 user ratings",Mission Istaanbul: Darr Ke Aagey Jeet Hai,/title/tt1179781/," Mission Istaanbul (2008) aka ""Mission Istaanbul: Darr Ke Aagey Jeet Hai!"" "
"5.1 based on 2,223 user ratings",All the Devil's Men,/title/tt6012244/, All the Devil's Men (2018) 
"7.1 based on 9,262 user ratings",Shootout at Lokhandwala,/title/tt0811066/, Shootout at Lokhandwala (2007) 
"5.3 based on 3,920 user ratings",Aiyaary,/title/tt6774212/," Disguising (2018) aka ""Aiyaary"" "
Not Found,Lupin the 3rd: The Castle of Cagliostro: Special Edition,Not Found,Not Found
"4.8 based on 1,668 user ratings",Backdraft 2,/title/tt8172466/, Backdraft 2 (2019) (Video) 
"5.9 based on 1,534 user ratings",The Great Magician,/title/tt1869721/," Dai moh seut si (2011) aka ""The Great Magician"" "
"5.6 based on 2,711 user ratings",Bbuddah Hoga Terra Baap,/title/tt1869296/, Your Father Is Probably an Old Man (2011) 
"7.1 based on 22,320 user ratings",Gabbar Is Back,/title/tt2424988/, Gabbar is Back (2015) 
"4.2 based on 1,948 user ratings",Robin Hood: The Rebellion,/title/tt7052244/, Robin Hood: The Rebellion (2018) 
"6.7 based on 19,999 user ratings",Snowpiercer,/title/tt6156584/, Snowpiercer (2020) (TV Series) 
3.6 based on 349 user ratings,"27, el club de los malditos",/title/tt7319532/, 27: El club de los malditos (2018) 
"6.5 based on 2,435 user ratings",CIA: Comrade in America,/title/tt5925772/, CIA: Comrade in America (2017) 
"5.8 based on 3,662 user ratings",Darc,/title/tt4594836/, Darc (2018) 
6.6 based on 823 user ratings,Nibunan,/title/tt5159408/, Nibunan (2017) 
Not Found,Tremors 6: A Cold Day in Hell,/title/tt8514784/, Tremors 6: A Cold Day in Hell (2018) (TV Episode)  - Season 9 | Episode 4  - Movie Nights (2010) (TV Series)  
"7.0 based on 67,029 user ratings",Boss,/title/tt1355631/," The Infiltrator (2016) aka ""Boss"" "
4.3 based on 93 user ratings,Gollu Aur Pappu,/title/tt4219300/, Gollu aur Pappu (2014) 
"6.6 based on 5,041 user ratings",HALO Legends,/title/tt1480660/, Halo Legends (2010) (Video) 
"7.2 based on 7,898 user ratings",Shaitan,/title/tt1836912/, Shaitan (2011) 
"3.4 based on 1,760 user ratings",Yamla Pagla Deewana 2,/title/tt2510874/," Crazy Mad Lover 2 (2013) aka ""Yamla Pagla Deewana 2"" "
3.8 based on 70 user ratings,Hajwala 2: Mysterious Mission,/title/tt8531618/," Hajwala 2 (2018) aka ""Hajwala 2: Mysterious Mission"" "
"6.8 based on 143,279 user ratings",The Imaginarium of Doctor Parnassus,/title/tt1054606/, The Imaginarium of Doctor Parnassus (2009) 
"4.8 based on 11,124 user ratings",Aftershock,/title/tt1780762/, Aftershock (2012) 
"5.7 based on 2,680 user ratings",Halo: The Fall of Reach,/title/tt4856322/, Halo: The Fall of Reach (2015) (TV Mini-Series) 
"4.8 based on 2,450 user ratings",The Hard Way,/title/tt9815714/, The Hard Way (2019) 
"8.2 based on 110,195 user ratings",Revolt,/title/tt0089881/," Ran (1985) aka ""Revolt"" "
5.5 based on 740 user ratings,Legend of the Naga Pearls,/title/tt6288650/, Legend of the Naga Pearls (2017) 
"4.2 based on 1,838 user ratings",Officer Downe,/title/tt4439102/, Officer Downe (2016) 
4.0 based on 52 user ratings,Sei,/title/tt5820544/, Sei (2018) 
Not Found,The Eagle of El-Se'eed,Not Found,Not Found
"5.3 based on 2,773 user ratings",Superlopez,/title/tt4110388/," Superlópez (2018) aka ""Superlopez"" "
5.9 based on 146 user ratings,Oversize Cops,/title/tt7547814/, Oversize Cops (2017) 
"5.4 based on 25,514 user ratings","Game Over, Man!",/title/tt3317234/," Game Over, Man! (2018) "
4.1 based on 168 user ratings,The Amazing Praybeyt Benjamin,/title/tt3828220/, The Amazing Praybeyt Benjamin (2014) 
4.3 based on 169 user ratings,The Super Parental Guardians,/title/tt6271110/, The Super Parental Guardians (2016) 
"5.3 based on 10,122 user ratings",A.X.L.,/title/tt5709188/," A-X-L (2018) aka ""A.X.L."" "
4.1 based on 226 user ratings,Contract,/title/tt1242843/, Contract (2008) 
"7.6 based on 15,548 user ratings",Sarkar,/title/tt0432047/," Government (2005) aka ""Sarkar"" "
"6.2 based on 1,882 user ratings",In Search of Fellini,/title/tt4801232/, In Search of Fellini (2017) 
"7.6 based on 157,463 user ratings",Train to Busan,/title/tt5700672/, Train to Busan (2016) 
"5.4 based on 5,286 user ratings",The Hollow Point,/title/tt2918606/, The Hollow Point (2016) 
"6.2 based on 2,767 user ratings",Burn Out,/title/tt6340604/, Burn Out (I) (2017) 
"7.7 based on 125,645 user ratings",Kung Fu Hustle,/title/tt0373074/, Kung Fu Hustle (2004) 
"8.5 based on 91,071 user ratings","Love, Death & Robots",/title/tt9561862/," Love, Death & Robots (2019) (TV Series) "
"6.8 based on 2,696 user ratings",Paskal,/title/tt9063106/, Paskal: The Movie (2018) 
"7.1 based on 3,206 user ratings",Kills on Wheels,/title/tt3037164/, Kills On Wheels (2016) 
"6.5 based on 13,095 user ratings",Asoka,/title/tt0249371/," Ashoka the Great (2001) aka ""Asoka - Der Weg des Kriegers"" "
"6.8 based on 11,882 user ratings","Bon Cop, Bad Cop",/title/tt0479647/," Bon Cop Bad Cop (2006) aka ""Bon Cop, Bad Cop"" "
"5.4 based on 4,712 user ratings",One 2 Ka 4,/title/tt0227194/, One 2 Ka 4 (2001) 
"7.1 based on 4,111 user ratings",Steel Rain,/title/tt6769508/, Steel Rain (2017) 
"6.4 based on 103,740 user ratings",Triple Frontier,/title/tt1488606/, Triple Frontier (2019) 
2.6 based on 567 user ratings,Troy: The Odyssey,/title/tt5734548/," Troy the Odyssey (2017) aka ""Troy: The Odyssey"" "
"8.0 based on 55,640 user ratings",G.O.R.A,/title/tt0384116/, G.O.R.A. (2004) 
"7.8 based on 250,610 user ratings","Crouching Tiger, Hidden Dragon",/title/tt0190332/," Crouching Tiger, Hidden Dragon (2000) "
"7.0 based on 11,415 user ratings",Hulk Vs.,/title/tt1325753/, Hulk Vs. (2009) (Video) 
6.0 based on 572 user ratings,The Last Runway,/title/tt7606620/, The Last Runway (2018) 
"3.8 based on 1,484 user ratings",2307: Winter's Dream,/title/tt4261326/, 2307: Winter's Dream (2016) 
"5.2 based on 1,818 user ratings",Battle Drone,/title/tt2936390/, Battle Drone (2018) 
"5.7 based on 12,358 user ratings",Boom,/title/tt1523483/, Kaboom (2010) 
"6.3 based on 6,183 user ratings",Company,/title/tt0335013/, The Company (2003) 
"5.6 based on 1,539 user ratings",Dum,/title/tt0314006/, Dum (2003) 
"6.2 based on 2,816 user ratings",Haseena Maan Jaayegi,/title/tt0267548/, Haseena Maan Jaayegi (1999) 
"8.7 based on 7,429 user ratings",Insan,/title/tt3327994/, Human (I) (2015) 
"3.8 based on 8,229 user ratings",Judwaa 2,/title/tt5456546/," Twins 2 (2017) aka ""Judwaa 2"" "
"7.2 based on 2,915 user ratings",Khalnayak,/title/tt0107311/," Khal Nayak (1993) aka ""Khalnayak"" "
"6.8 based on 2,174 user ratings",Pukar,/title/tt0218533/, Pukar (2000) 
8.4 based on 29 user ratings,Run,/title/tt8633478/, Run (I) (2020) 
"4.8 based on 2,426 user ratings",Trimurti,/title/tt0114726/, Trimurti (1995) 
"7.4 based on 309,217 user ratings",Equilibrium,/title/tt0238380/, Equilibrium (2002) 
"7.9 based on 572,040 user ratings",Thor: Ragnarok,/title/tt3501632/, Thor: Ragnarok (2017) 
"4.5 based on 1,305 user ratings",Mohawk,/title/tt5189828/, Mohawk (2017) 
"5.7 based on 47,001 user ratings",Headshot,/title/tt1308729/," Bullet to the Head (2012) aka ""Headshot"" "
"7.4 based on 398,315 user ratings",Three,/title/tt0099088/," Back to the Future Part III (1990) aka ""Three"" "
3.4 based on 38 user ratings,La Leyenda del Diamante,/title/tt6487242/, La Leyenda Del Diamante (2017) 
"7.3 based on 101,296 user ratings",Okja,/title/tt3967856/, Okja (2017) 
"8.4 based on 346,458 user ratings",Spider-Man: Into the Spider-Verse,/title/tt4633694/, Spider-Man: Into the Spider-Verse (2018) 
"7.0 based on 552,442 user ratings",Star Wars: Episode VIII: The Last Jedi,/title/tt2527336/, Star Wars: Episode VIII - The Last Jedi (2017) 
"6.7 based on 1,486 user ratings",Expelled from Paradise,/title/tt2859246/, Rakuen Tsuiho: Expelled from Paradise (2014) 
"4.1 based on 1,825 user ratings",The Darkest Dawn,/title/tt6017594/, The Darkest Dawn (2016) 
"5.6 based on 9,196 user ratings",Triple Threat,/title/tt6643972/, Triple Threat (2019) 
"7.5 based on 11,651 user ratings",EVANGELION: DEATH (TRUE)²,/title/tt0169880/, Neon Genesis Evangelion: Death & Rebirth (1997) 
"8.1 based on 37,245 user ratings",The End of Evangelion,/title/tt0169858/, Neon Genesis Evangelion: The End of Evangelion (1997) 
5.3 based on 922 user ratings,Big Kill,/title/tt7730102/, Big Kill (2019) 
"7.1 based on 48,025 user ratings",Ip Man 3,/title/tt2888046/, Ip Man 3 (2015) 
"4.2 based on 2,015 user ratings",Cave,/title/tt4915318/, Cave (2016) 
"6.3 based on 94,510 user ratings",The Cell,/title/tt0209958/, The Cell (2000) 
"5.3 based on 2,079 user ratings",Dragonheart: Battle for the Heartfire,/title/tt5610626/, Dragonheart: Battle for the Heartfire (2017) 
"6.0 based on 2,085 user ratings",Sword Master,/title/tt5269396/, Sword Master (2016) 
7.6 based on 8 user ratings,"10,000 B.C.",/title/tt1869849/," 10,000 B.C. (2010) (TV Episode)  - Season 2 | Episode 31  - Bad Movie Beatdown (2009) (TV Series)  "
